frame,MAR
154,1.207366305336713
155,1.105350623105628
156,1.135356850486632
157,1.0209428224792412
158,1.050663427186352
159,0.9822853608865186
160,0.9708816564431477
161,0.9601081957202738
162,0.9818350166906862
163,0.9355102030596428
164,0.9453513873088712
165,0.9708766401523202
166,0.9836087240998309
167,0.9439687087382309
168,0.9825667572714769
169,1.0358399485504708
170,0.9720678287321188
171,0.9966951162707232
172,0.9086378683505941
173,0.9230042645133875
174,0.9320681700920149
175,0.958316724779938
176,1.0111828253682429
177,1.0258131812990265
178,1.1599596045070768
179,1.0908789018600964
180,1.0599479272617711
181,1.1714238901666247
182,1.2804819976639512
183,1.2781134563176373
184,1.0466480718403837
185,0.9075024370006343
186,0.9612442451387428
187,1.1013477827644895
188,1.2553715497306697
189,1.2454897885081226
190,1.3539615088939025
191,0.6827125241048246
192,0.922030592541171
193,0.8474415505342041
194,1.0195095020476652
195,1.2498711273773575
196,1.2498711273773575
197,1.2498711273773575
198,1.2498711273773575
199,1.1954850686462892
200,0.4152273992686999
201,1.2498071830720976
202,1.1524293558245469
203,1.2025439156352578
204,1.1212720213113032
205,0.9716376094734034
206,1.3269138589618614
207,1.0346906594628567
208,1.2130972501294381
209,1.0918789713093295
210,1.0851351289932432
211,1.241703302465838
212,1.2016317734309954
213,1.2462053006557825
214,1.0559113276152938
215,1.1042648486301254
216,1.0766137847768196
217,1.118465024166056
218,1.2288815038139247
219,1.1467680336828905
220,1.4051334456200237
221,1.0471012081794864
222,0.9974934448446093
223,1.0554222197060112
224,0.9482497037507082
225,1.0592072507304697
226,1.138114139315492
227,0.7457460270595906
228,0.6525785000193597
229,0.23209138566516435
230,0.8159346572765261
231,0.3059234277712897
232,0.2724459655118999
233,0.7227426057847044
234,0.5664368935797609
235,0.5669008270462779
236,0.6462197768561404
237,0.709649830765741
238,0.5320775180254759
239,0.5003024150274329
240,0.7589114655250904
241,0.6950222196809095
242,0.7970273610974162
243,0.8401184256235338
244,0.8050598064887671
245,0.7904036598426545
246,0.7749293283374464
247,0.625251627199351
248,0.5559655045651546
249,0.3445781750693429
250,0.21377862461169042
251,0.08693598163686228
252,0.13869858588130035
253,0.05491522142383613
254,0.15415437251971845
255,0.16295686306104043
256,0.23937563209504265
257,0.16684710048227216
258,0.22334167371169508
259,0.1820149986538591
260,0.4544490677158535
261,0.3771982682839722
262,0.41643552225297426
263,0.33319866485276517
264,0.46097395818811565
265,0.3032726456401058
266,0.35943625305127547
267,0.23228402123939385
268,0.18284406652314944
269,0.16850623121048036
270,0.10364761067045504
271,0.08913606996239669
272,0.010578605459352259
273,0.0
274,0.0
275,0.0
276,0.0
277,0.010178149998272806
278,0.010088152067206401
279,0.0
280,0.0
281,0.009796391673838651
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.009708280325593281
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.01
300,0.0
301,0.0
302,0.010101010101010102
303,0.0
304,0.009900504839612986
305,0.009803450441422362
306,0.0
307,0.009900504839612986
308,0.0
309,0.0
310,0.0
311,0.010416101572318098
312,0.0
313,0.010752688172043012
314,0.01520659744487199
315,0.015539870121416248
316,0.010752688172043012
317,0.01554080837772632
318,0.010526315789473684
319,0.0
320,0.01030708768360792
321,0.0
322,0.009896625331298044
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.009427252475063007
333,0.0
334,0.009427252475063007
335,0.0
336,0.009430186245659975
337,0.00934416222443678
338,0.0
339,0.009345386270319955
340,0.0
341,0.009433542482529532
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.009523377634390267
350,0.009613607115671602
351,0.013592553320611697
352,0.0
353,0.013724408537914389
354,0.009704622344933814
355,0.009704622344933814
356,0.0
357,0.009701425001453318
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.009792163725092829
365,0.0
366,0.013848210745004128
367,0.0
368,0.0
369,0.009987523388778447
370,0.0
371,0.009883565582007928
372,0.0
373,0.009987523388778447
374,0.009987523388778447
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.009992009587217894
382,0.0
383,0.0
384,0.0
385,0.009896625331298044
386,0.00979968386729758
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.010098949511412771
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.00999800059980007
399,0.0
400,0.0
401,0.009999500037496875
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.010098949511412771
414,0.0
415,0.010201957331259656
416,0.00999800059980007
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.010100494835363273
424,0.010100494835363273
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.010308730552839767
435,0.010100494835363273
436,0.010100494835363273
437,0.0
438,0.01020408163265306
439,0.0
440,0.0
441,0.010526315789473684
442,0.0
443,0.0
444,0.010637695937359757
445,0.0
446,0.0
447,0.010988347541611645
448,0.0
449,0.011235245872283075
450,0.011362902728827269
451,0.011761450567990028
452,0.0
453,0.01249902355192602
454,0.017676288623554512
455,0.0
456,0.01249902355192602
457,0.01812945323979834
458,0.01812945323979834
459,0.05128205128205128
460,0.05424669414365242
461,0.06327086661370808
462,0.07594328310837685
463,0.0897141027739278
464,0.062480477900507675
465,0.07405150427645264
466,0.09952646186210676
467,0.12255034622796786
468,0.16909217177157168
469,0.1670439544537507
470,0.17595026765494398
471,0.18216118827887318
472,0.16699539808403052
473,0.15537056371786143
474,0.17911706231908875
475,0.14486222272351917
476,0.14815412559970895
477,0.1149349365080909
478,0.1497777010289624
479,0.1515171976208702
480,0.1510709015185182
481,0.14982713750950755
482,0.14982713750950755
483,0.1383999908369664
484,0.10405739459864888
485,0.08137334712067348
486,0.058123819371909635
487,0.04649905549752771
488,0.058123819371909635
489,0.05745608442450644
490,0.05745608442450644
491,0.04649905549752771
492,0.045973974603236364
493,0.056165595630173044
494,0.04493247650413843
495,0.033705737616849224
496,0.02222085060710983
497,0.015712514148020575
498,0.02484366623768253
499,0.02222085060710983
500,0.021972715840335277
501,0.02222085060710983
502,0.022216737285146886
503,0.011110425303554916
504,0.015539870121416248
505,0.015539870121416248
506,0.02197669508322329
507,0.011110425303554916
508,0.0
509,0.0
510,0.0
511,0.010986357920167639
512,0.0
513,0.0
514,0.0
515,0.010752066611409407
516,0.0
517,0.01052573266254254
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.010521071133233962
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.010983044284767226
536,0.010978410228324336
537,0.0
538,0.011229577231219767
539,0.0
540,0.0
541,0.011094003924504582
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.011345338009741439
549,0.0
550,0.0
551,0.0
552,0.011337314689562955
553,0.011337314689562955
554,0.011337314689562955
555,0.016033384194871648
556,0.011337314689562955
557,0.016033384194871648
558,0.0
559,0.01121050872368917
560,0.0
561,0.0
562,0.01584111829569549
563,0.011086501753962322
564,0.0
565,0.0
566,0.0
567,0.015678681139726623
568,0.01121050872368917
569,0.0
570,0.0
571,0.0
572,0.011077655144027494
573,0.0
574,0.0
575,0.0
576,0.010972460765773606
577,0.010978410228324336
578,0.0
579,0.011108368642573443
580,0.011108368642573443
581,0.01669335098526296
582,0.02221536668535625
583,0.015539870121416248
584,0.014391096392544853
585,0.0
586,0.0
587,0.0
588,0.011549315477920617
589,0.0
590,0.0
591,0.01138940344493493
592,0.02430724068623245
593,0.02590638800754199
594,0.02992349365932009
595,0.011704114719613056
596,0.011233119126034608
597,0.0
598,0.022696519613713023
599,0.0894111677841413
600,0.12037746587336581
601,0.010762647825142236
602,0.0
603,0.01093565796666284
604,0.010516997371545019
605,0.01019559237857732
606,0.010304351312815117
607,0.010092775300822563
608,0.009899049489406979
609,0.009995503035223669
610,0.0
611,0.00980203746722279
612,0.009708280325593281
613,0.01359820733051053
614,0.0
615,0.009345794392523364
616,0.0
617,0.009345794392523364
618,0.0
619,0.009258862368658796
620,0.013216372009101796
621,0.009433542482529532
622,0.009433542482529532
623,0.009345794392523364
624,0.009345386270319955
625,0.009345386270319955
626,0.0
627,0.01613322979418192
628,0.016609095970747993
629,0.016343011261515335
630,0.016343011261515335
631,0.0
632,0.0
633,0.0
634,0.016609095970747993
635,0.0
636,0.016343011261515335
637,0.016609095970747993
638,0.016343011261515335
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.01613322979418192
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.017037481092399637
651,0.01648227254780496
652,0.03359091824339452
653,0.017037481092399637
654,0.03304093002275449
655,0.03296454509560992
656,0.01648227254780496
657,0.0
658,0.0
659,0.0
660,0.016286558549611408
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.016254254600023277
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.022459154462439533
689,0.0158810204201071
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.015785757253637536
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.016883800336329358
710,0.0
711,0.11938649710018201
712,0.15132293833762311
713,0.154066175665596
714,0.18996170757923905
715,0.20540029610972138
716,0.21935757784325602
717,0.1928603690528967
718,0.18809757120203077
719,0.21161435537530934
720,0.240205206706706
721,0.2918213055783972
722,0.31943828249996997
723,0.34058772731852804
724,0.3922322702763681
725,0.42973374586544416
726,0.3855037466564124
727,0.46584011211778364
728,0.40615699384552645
729,0.42056939108399577
730,0.47934292494293995
731,0.444105749678505
732,0.5004428045148291
733,0.474189299045729
734,0.45532467589667464
735,0.46527683383028434
736,0.5285082664011236
737,0.563891617675409
738,0.5224166725274185
739,0.545865998487047
740,0.5267182612145059
741,0.49219727032827787
742,0.4972988800350347
743,0.47302949810487305
744,0.4941648460054846
745,0.49956703700929217
746,0.5129031208778188
747,0.5287380072840038
748,0.5287380072840038
749,0.5394127243626458
750,0.5202700480555943
751,0.4457010310920186
752,0.3669985743240402
753,0.27366977691094735
754,0.18070496396722655
755,0.18661265002716118
756,0.11220737131265683
757,0.026570009553912907
758,0.01847422334842916
759,0.01787425013507906
760,0.0
761,0.017331777394715118
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.016685216106649997
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.016804942724441503
775,0.017187814721168516
776,0.0
777,0.017037481092399637
778,0.0
779,0.0
780,0.0
781,0.0
782,0.016211480171659538
783,0.015791661046371634
784,0.015617376188860606
785,0.0
786,0.0
787,0.0
788,0.0
789,0.014820101390588482
790,0.0
791,0.015089291007086421
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.014792510968188684
806,0.0
807,0.0
808,0.0
809,0.015128956621341947
810,0.0
811,0.015312301868469587
812,0.0
813,0.0
814,0.0
815,0.014774740239264542
816,0.0
817,0.0
818,0.014414250630336543
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.014301776319421837
825,0.0
826,0.0
827,0.0
828,0.0
829,0.015200447507762041
830,0.014704292441876156
831,0.0
832,0.0
833,0.0
834,0.01569992205008053
835,0.016169041669088866
836,0.03495136406476554
837,0.016437677572823703
838,0.023081703806536465
839,0.015961737689352443
840,0.016196588709793423
841,0.022721405353294154
842,0.023060213886781738
843,0.08295750792242244
844,0.14090427459286017
845,0.18130341648715714
846,0.18237908322214044
847,0.12642433382602195
848,0.05209715337353909
849,0.024558833620630077
850,0.0
851,0.03166634780574205
852,0.015509935357050633
853,0.04359171400267729
854,0.04776004499380439
855,0.030421989660145487
856,0.022113289104342328
857,0.02226073086740952
858,0.015740713750513967
859,0.01608307455427813
860,0.0
861,0.0
862,0.0161880977059544
863,0.0
864,0.0
865,0.016518211042472374
866,0.0
867,0.0
868,0.017149858514250885
869,0.0
870,0.0
871,0.01740512865461766
872,0.0
873,0.0
874,0.01699805383424759
875,0.0
876,0.0
877,0.023249527748763855
878,0.016804942724441503
879,0.017187814721168516
880,0.016774179584455692
881,0.02387389688358592
882,0.023281009858985943
883,0.0
884,0.0
885,0.015723192698301948
886,0.01603544543858973
887,0.0
888,0.015554902647418758
889,0.0
890,0.0
891,0.0
892,0.0
893,0.01583515888048841
894,0.0
895,0.0
896,0.0
897,0.0
898,0.015713484026367724
899,0.015504341823651058
900,0.0
901,0.015012578303701498
902,0.02118567993035179
903,0.029961075885598987
904,0.014980537942799493
905,0.014980537942799493
906,0.014980537942799493
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.01516893669935528
913,0.0
914,0.02139557563845602
915,0.0
916,0.0
917,0.015312301868469587
918,0.02198466005905106
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0351581276967315
934,0.015651771528626447
935,0.015651771528626447
936,0.015651771528626447
937,0.015577533458581929
938,0.02202995908544723
939,0.015811388300841896
940,0.0223606797749979
941,0.02213494757094859
942,0.015651771528626447
943,0.022470491744566154
944,0.015889037089179058
945,0.022470491744566154
946,0.0
947,0.022576182049286547
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.01567675442007084
957,0.0
958,0.0
959,0.0
960,0.016085155024444558
961,0.0
962,0.0
963,0.01543768802736096
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.01577593229640665
975,0.015996417203774597
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.01621787481269647
982,0.01592324388246205
983,0.0
984,0.0
985,0.0
986,0.0
987,0.016609095970747993
988,0.023408229439226113
989,0.016552117772047358
990,0.0
991,0.01642658527277326
992,0.0
993,0.0
994,0.0
995,0.06666666666666667
996,0.15144563320384566
997,0.13545709229571928
998,0.14907119849998599
999,0.15144563320384566
1000,0.12045174573059668
1001,0.12045174573059668
1002,0.0886754789329684
1003,0.08688010131304232
1004,0.047434164902525694
1005,0.0497457032449917
1006,0.015577533458581929
1007,0.015058465048420854
1008,0.0
1009,0.0
1010,0.015276525413351826
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.01573097260610029
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.01573097260610029
1024,0.015276525413351826
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0158810204201071
1034,0.0
1035,0.016211480171659538
1036,0.0
1037,0.0
1038,0.015967841215554487
1039,0.0158810204201071
1040,0.0
1041,0.016211480171659538
1042,0.022926495124903433
1043,0.022926495124903433
1044,0.0
1045,0.016211480171659538
1046,0.016211480171659538
1047,0.0
1048,0.016211480171659538
1049,0.016462159944159827
1050,0.023411436705040884
1051,0.023782574707724706
1052,0.0
1053,0.02416488373320708
1054,0.017185276463055118
1055,0.017365717791179697
1056,0.0174687479784702
1057,0.0174687479784702
1058,0.0
1059,0.1791612832955233
1060,0.18441626927799776
1061,0.18322130113730073
1062,0.16945859735114124
1063,0.17248619531538958
1064,0.21331262295925127
1065,0.24596386043597823
1066,0.2757509304928195
1067,0.23695313669758772
1068,0.25557993058421313
1069,0.24272233455208034
1070,0.23822414201705627
1071,0.23822414201705627
1072,0.23822414201705627
1073,0.23695313669758772
1074,0.21447940560381787
1075,0.23388344502395755
1076,0.2106745089461455
1077,0.2465189534312106
1078,0.25557993058421313
1079,0.23268031156188318
1080,0.2430319467526222
1081,0.25097122032697955
1082,0.25097122032697955
1083,0.26455577407505076
1084,0.2631667850560871
1085,0.2617119612951068
1086,0.2585006499683889
1087,0.22237066727700133
1088,0.2260957282127878
1089,0.24386902544261493
1090,0.2197432878637583
1091,0.2300894966542111
1092,0.26633485700404164
1093,0.23141451474331012
1094,0.24041950195331238
1095,0.24386902544261493
1096,0.23141451474331012
1097,0.20317818250029096
1098,0.24386902544261493
1099,0.224785234357608
1100,0.2773500981126146
1101,0.27084386901697266
1102,0.2601950289770335
1103,0.2451418583646718
1104,0.21038882121123156
1105,0.22870874995874624
1106,0.17230389266207116
1107,0.23276269085692727
1108,0.1975459193299179
1109,0.25557993058421313
1110,0.2141764684390597
1111,0.22390841607462508
1112,0.19065918873624496
1113,0.21316345327460298
1114,0.20672455764868078
1115,0.24098763616217797
1116,0.27404612322853766
1117,0.2554031503931955
1118,0.2394689141094148
1119,0.24828636281656669
1120,0.233245073250973
1121,0.2348880878058814
1122,0.18490731511201025
1123,0.09180346847117889
1124,0.04093413266649456
1125,0.018439642112147228
1126,0.018130943107347374
1127,0.025815586735416948
1128,0.07844645405527362
1129,0.06240631084524514
1130,0.05510666574724257
1131,0.038348249442368525
1132,0.016664352333993333
1133,0.016664352333993333
1134,0.016664352333993333
1135,0.01692243608556032
1136,0.016413304107465318
1137,0.016664352333993333
1138,0.016413304107465318
1139,0.02286647801900118
1140,0.016306033614955556
1141,0.0
1142,0.016552117772047358
1143,0.0
1144,0.0
1145,0.0
1146,0.023408229439226113
1147,0.016552117772047358
1148,0.016552117772047358
1149,0.016552117772047358
1150,0.0
1151,0.0
1152,0.016552117772047358
1153,0.016804942724441503
1154,0.016552117772047358
1155,0.016804942724441503
1156,0.016804942724441503
1157,0.0
1158,0.0
1159,0.0
1160,0.016804942724441503
1161,0.016804942724441503
1162,0.016552117772047358
1163,0.016664352333993333
1164,0.017187814721168516
1165,0.0
1166,0.0
1167,0.0
1168,0.016552117772047358
1169,0.016664352333993333
1170,0.016413304107465318
1171,0.023566953078897113
1172,0.016552117772047358
1173,0.0
1174,0.0
1175,0.0
1176,0.016664352333993333
1177,0.01692243608556032
1178,0.016804942724441503
1179,0.016664352333993333
1180,0.01692243608556032
1181,0.0
1182,0.016774179584455692
1183,0.01692243608556032
1184,0.0
1185,0.023931938620591273
1186,0.01692243608556032
1187,0.017037481092399637
1188,0.017187814721168516
1189,0.01692243608556032
1190,0.0
1191,0.0
1192,0.017187814721168516
1193,0.017187814721168516
1194,0.017460757394239454
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.017187814721168516
1201,0.017187814721168516
1202,0.017187814721168516
1203,0.023765777915808247
1204,0.023931938620591273
1205,0.024325212770525996
1206,0.017064747028519057
1207,0.017064747028519057
1208,0.0
1209,0.0
1210,0.0
1211,0.016804942724441503
1212,0.023060213886781738
1213,0.02239148926885195
1214,0.03510609294542793
1215,0.022129526988628804
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.01526406277181659
1222,0.0
1223,0.01508585654909108
1224,0.0
1225,0.015128956621341947
1226,0.015128956621341947
1227,0.015205718425394109
1228,0.0
1229,0.0
1230,0.01526940016790202
1231,0.021966088569534453
1232,0.015556784782176378
1233,0.0
1234,0.0
1235,0.015594571538795133
1236,0.0
1237,0.015617376188860606
1238,0.015617376188860606
1239,0.0
1240,0.01537733789348698
1241,0.015382795043203983
1242,0.017279947800812524
1243,0.016609095970747993
1244,0.016609095970747993
1245,0.016883800336329358
1246,0.016343011261515335
1247,0.0
1248,0.0
1249,0.0
1250,0.016609095970747993
1251,0.0
1252,0.016343011261515335
1253,0.016609095970747993
1254,0.016343011261515335
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.022815832379813772
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.017037481092399637
1267,0.0
1268,0.03359091824339452
1269,0.017037481092399637
1270,0.03304093002275449
1271,0.03296454509560992
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.016286558549611408
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.016286558549611408
1292,0.0
1293,0.0
1294,0.0
1295,0.016254254600023277
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0158810204201071
1305,0.0158810204201071
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.01583515888048841
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.016033384194871644
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.11938649710018201
1328,0.15132293833762311
1329,0.154066175665596
1330,0.18996170757923905
1331,0.20540029610972138
1332,0.22207172149305077
1333,0.1952172023607576
1334,0.18809757120203077
1335,0.1944774603961035
1336,0.25778007537616254
1337,0.2918213055783972
1338,0.31943828249996997
1339,0.35777087639996635
1340,0.3922322702763681
1341,0.4274822999274578
1342,0.3855037466564124
1343,0.44884626388902027
1344,0.40615699384552645
1345,0.42056939108399577
1346,0.4677167264820184
1347,0.444105749678505
1348,0.5004428045148291
1349,0.4716740488409494
1350,0.45532467589667464
1351,0.4627277300486067
1352,0.5285082664011236
1353,0.563891617675409
1354,0.5224166725274185
1355,0.5428473615285903
1356,0.5267182612145059
1357,0.49219727032827787
1358,0.4972988800350347
1359,0.47302949810487305
1360,0.5129031208778188
1361,0.5050238092346001
1362,0.4971262115664862
1363,0.5287380072840038
1364,0.5413814945599209
1365,0.5552926771107093
1366,0.5202700480555943
1367,0.4457010310920186
1368,0.3669985743240402
1369,0.27366977691094735
1370,0.18070496396722655
1371,0.18661265002716118
1372,0.11220737131265683
1373,0.02612649721365821
1374,0.01847422334842916
1375,0.01787425013507906
1376,0.0
1377,0.017331777394715118
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0170672322461873
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.016804942724441503
1391,0.017308396435775062
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.01655438565145405
1397,0.0
1398,0.016211480171659538
1399,0.015723192698301948
1400,0.015617376188860606
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.015041420939904671
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.014680505487867587
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.014792510968188684
1422,0.0
1423,0.0
1424,0.0
1425,0.015128956621341947
1426,0.0
1427,0.015312301868469587
1428,0.0
1429,0.0
1430,0.0
1431,0.014564822990048258
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.014301776319421837
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.015200447507762041
1446,0.014704292441876156
1447,0.0
1448,0.0
1449,0.015384615384615385
1450,0.01569992205008053
1451,0.016169041669088866
1452,0.03495136406476554
1453,0.016437677572823703
1454,0.023081703806536465
1455,0.015961737689352443
1456,0.016196588709793423
1457,0.022721405353294154
1458,0.023060213886781738
1459,0.08172303221460173
1460,0.14090427459286017
1461,0.19799964664709974
1462,0.19594229896710078
1463,0.12642433382602195
1464,0.05209715337353909
1465,0.017365717791179697
1466,0.0
1467,0.03166634780574205
1468,0.015509935357050633
1469,0.03446227583977888
1470,0.04776004499380439
1471,0.015210994830072743
1472,0.022113289104342328
1473,0.02226073086740952
1474,0.0
1475,0.015961737689352443
1476,0.0
1477,0.0
1478,0.0161880977059544
1479,0.0
1480,0.0
1481,0.016518211042472374
1482,0.0
1483,0.0
1484,0.017149858514250885
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.01699805383424759
1491,0.0
1492,0.017187814721168516
1493,0.02359317500976648
1494,0.017064747028519057
1495,0.017308396435775062
1496,0.016774179584455692
1497,0.02387389688358592
1498,0.023281009858985943
1499,0.0
1500,0.0
1501,0.015723192698301948
1502,0.01603544543858973
1503,0.0
1504,0.015554902647418758
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.015713484026367724
1515,0.015504341823651058
1516,0.0
1517,0.015012578303701498
